ano;mes;secretaria;regime_subgrupo;folha_total;num_registros;num_matriculas;percentual_na_secretaria
2024;7;Chefia do Poder Executivo;efetivos;31131.29;2;2;20.25
2024;7;Inativos e Pensionistas (Encargos);inativos;1110933.42;237;237;100.0
2024;7;Secretaria da Cidadania;efetivos;1587913.61;236;193;66.17
2024;7;Secretaria da Cidadania;funcao_confianca;453154.08;45;37;18.88
2024;7;Secretaria da Cidadania;flexiveis;212492.82;30;30;8.86
2024;7;Secretaria da Cidadania;comissionados;146038.47;11;11;6.09
2024;7;Secretaria da Educação;efetivos;39509007.52;5247;5063;87.89
2024;7;Secretaria da Educação;flexiveis;4713864.72;2917;2876;10.49
2024;7;Secretaria da Educação;funcao_confianca;640773.16;60;47;1.43
2024;7;Secretaria da Educação;comissionados;87459.7;6;6;0.19
2024;7;Secretaria da Fazenda;efetivos;1362712.02;155;128;74.34
2024;7;Secretaria da Fazenda;funcao_confianca;413182.03;41;33;22.54
2024;7;Secretaria da Fazenda;comissionados;56095.409999999996;4;4;3.06
2024;7;Secretaria da Fazenda;flexiveis;1084.8;1;1;0.06
2024;7;Secretaria da Habitação e Regularização Fundiária;efetivos;197682.82;22;21;57.01
2024;7;Secretaria da Habitação e Regularização Fundiária;funcao_confianca;85483.81999999999;8;8;24.65
2024;7;Secretaria da Habitação e Regularização Fundiária;comissionados;58215.36;5;5;16.79
2024;7;Secretaria da Habitação e Regularização Fundiária;flexiveis;5370.719999999999;6;6;1.55
2024;7;Secretaria da Saúde;efetivos;27252442.81;3341;2396;90.29
2024;7;Secretaria da Saúde;funcao_confianca;2744974.55;181;139;9.09
2024;7;Secretaria da Saúde;comissionados;144503.78;11;11;0.48
2024;7;Secretaria da Saúde;flexiveis;41928.24;46;44;0.14
2024;7;Secretaria de Administração;efetivos;1536798.04;206;172;62.68
2024;7;Secretaria de Administração;funcao_confianca;647719.71;68;50;26.42
2024;7;Secretaria de Administração;comissionados;218774.88999999998;12;11;8.92
2024;7;Secretaria de Administração;flexiveis;48385.119999999995;49;48;1.97
2024;7;Secretaria de Assuntos Jurídicos e Patrimônio;efetivos;1563918.32;113;82;78.48
2024;7;Secretaria de Assuntos Jurídicos e Patrimônio;funcao_confianca;406147.68;31;25;20.38
2024;7;Secretaria de Assuntos Jurídicos e Patrimônio;comissionados;15951.66;1;1;0.8
2024;7;Secretaria de Assuntos Jurídicos e Patrimônio;flexiveis;6651.12;8;7;0.33
2024;7;Secretaria de Comunicação;funcao_confianca;138354.94;13;12;42.54
2024;7;Secretaria de Comunicação;comissionados;114452.66;8;8;35.19
2024;7;Secretaria de Comunicação;efetivos;64982.99;7;7;19.98
2024;7;Secretaria de Comunicação;flexiveis;7448.96;7;6;2.29
2024;7;Secretaria de Cultura;efetivos;241665.4;39;37;60.29
2024;7;Secretaria de Cultura;comissionados;76566.15;6;6;19.1
2024;7;Secretaria de Cultura;funcao_confianca;60865.84;5;5;15.18
2024;7;Secretaria de Cultura;flexiveis;21732.96;21;21;5.42
2024;7;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;efetivos;149519.84;20;16;49.03
2024;7;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;funcao_confianca;81706.62;9;7;26.79
2024;7;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;comissionados;67453.43;6;5;22.12
2024;7;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;flexiveis;6264.0;6;6;2.05
2024;7;Secretaria de Esportes e Lazer;efetivos;610319.89;71;58;74.06
2024;7;Secretaria de Esportes e Lazer;funcao_confianca;120762.86;14;10;14.65
2024;7;Secretaria de Esportes e Lazer;comissionados;76894.36;6;6;9.33
2024;7;Secretaria de Esportes e Lazer;flexiveis;16127.359999999999;16;15;1.96
2024;7;Secretaria de Gabinete Central;efetivos;347648.83999999997;43;35;41.73
2024;7;Secretaria de Gabinete Central;funcao_confianca;343083.65;28;24;41.18
2024;7;Secretaria de Gabinete Central;comissionados;135796.81;9;9;16.3
2024;7;Secretaria de Gabinete Central;flexiveis;6598.0;7;7;0.79
2024;7;Secretaria de Governo;efetivos;610221.06;54;42;47.23
2024;7;Secretaria de Governo;funcao_confianca;441672.25;39;27;34.18
2024;7;Secretaria de Governo;comissionados;208661.1;11;11;16.15
2024;7;Secretaria de Governo;flexiveis;31486.32;32;32;2.44
2024;7;Secretaria de Mobilidade;efetivos;121941.04000000001;16;14;48.91
2024;7;Secretaria de Mobilidade;funcao_confianca;75577.3;5;5;30.32
2024;7;Secretaria de Mobilidade;comissionados;35800.95;3;3;14.36
2024;7;Secretaria de Mobilidade;flexiveis;15977.119999999999;16;16;6.41
2024;7;Secretaria de Planejamento e Desenvolvimento Urbano;efetivos;1259437.94;161;122;71.2
2024;7;Secretaria de Planejamento e Desenvolvimento Urbano;funcao_confianca;350281.6;30;24;19.8
2024;7;Secretaria de Planejamento e Desenvolvimento Urbano;comissionados;120749.56;9;9;6.83
2024;7;Secretaria de Planejamento e Desenvolvimento Urbano;flexiveis;38477.2;37;37;2.18
2024;7;Secretaria de Recursos Humanos;efetivos;627421.59;98;83;63.75
2024;7;Secretaria de Recursos Humanos;funcao_confianca;291700.87;28;23;29.64
2024;7;Secretaria de Recursos Humanos;comissionados;48142.42;4;4;4.89
2024;7;Secretaria de Recursos Humanos;flexiveis;17001.12;16;16;1.73
2024;7;Secretaria de Relações Institucionais e Metropolitanas;comissionados;98269.39;8;7;60.95
2024;7;Secretaria de Relações Institucionais e Metropolitanas;funcao_confianca;46214.99;4;4;28.66
2024;7;Secretaria de Relações Institucionais e Metropolitanas;efetivos;16756.28;2;2;10.39
2024;7;Secretaria de Relações do Trabalho e Qualificação Profissional;efetivos;189066.92;33;27;58.4
2024;7;Secretaria de Relações do Trabalho e Qualificação Profissional;comissionados;65447.99;4;4;20.21
2024;7;Secretaria de Relações do Trabalho e Qualificação Profissional;funcao_confianca;64439.1;9;5;19.9
2024;7;Secretaria de Relações do Trabalho e Qualificação Profissional;flexiveis;4809.28;5;5;1.49
2024;7;Secretaria de Segurança Urbana;efetivos;4309610.53;377;327;92.94
2024;7;Secretaria de Segurança Urbana;funcao_confianca;263054.86;20;15;5.67
2024;7;Secretaria de Segurança Urbana;comissionados;42348.94;3;3;0.91
2024;7;Secretaria de Segurança Urbana;flexiveis;21961.2;21;21;0.47
2024;7;Secretaria de Serviços Públicos e Obras;efetivos;866165.42;118;103;71.8
2024;7;Secretaria de Serviços Públicos e Obras;funcao_confianca;221876.73;24;17;18.39
2024;7;Secretaria de Serviços Públicos e Obras;comissionados;114026.73;8;8;9.45
2024;7;Secretaria de Serviços Públicos e Obras;flexiveis;4339.2;4;4;0.36
2024;7;Secretaria do Meio Ambiente, Parques e Jardins;efetivos;732886.9400000001;101;77;64.85
2024;7;Secretaria do Meio Ambiente, Parques e Jardins;funcao_confianca;259743.96;22;18;22.98
2024;7;Secretaria do Meio Ambiente, Parques e Jardins;comissionados;114066.61;9;9;10.09
2024;7;Secretaria do Meio Ambiente, Parques e Jardins;flexiveis;23505.6;23;23;2.08
2024;8;Chefia do Poder Executivo;funcao_confianca;72268.75;4;2;40.46
2024;8;Chefia do Poder Executivo;comissionados;64598.61;3;3;36.17
2024;8;Chefia do Poder Executivo;efetivos;41746.73;3;2;23.37
2024;8;Inativos e Pensionistas (Encargos);inativos;1101651.31;235;235;100.0
2024;8;Secretaria da Cidadania;efetivos;1618520.64;224;197;67.17
2024;8;Secretaria da Cidadania;funcao_confianca;435790.4;46;36;18.09
2024;8;Secretaria da Cidadania;flexiveis;225260.92;38;31;9.35
2024;8;Secretaria da Cidadania;comissionados;129900.9;10;10;5.39
2024;8;Secretaria da Educação;efetivos;39330341.96;5271;5079;91.4
2024;8;Secretaria da Educação;flexiveis;2933360.58;2537;2440;6.82
2024;8;Secretaria da Educação;funcao_confianca;654700.33;53;47;1.52
2024;8;Secretaria da Educação;comissionados;112394.0;7;7;0.26
2024;8;Secretaria da Fazenda;efetivos;1367575.36;157;130;73.52
2024;8;Secretaria da Fazenda;funcao_confianca;423351.72000000003;42;34;22.76
2024;8;Secretaria da Fazenda;comissionados;68239.04;5;5;3.67
2024;8;Secretaria da Fazenda;flexiveis;1072.48;1;1;0.06
2024;8;Secretaria da Habitação e Regularização Fundiária;efetivos;196654.65;23;21;54.57
2024;8;Secretaria da Habitação e Regularização Fundiária;funcao_confianca;101365.83;10;8;28.13
2024;8;Secretaria da Habitação e Regularização Fundiária;comissionados;55981.3;4;4;15.53
2024;8;Secretaria da Habitação e Regularização Fundiária;flexiveis;6364.16;6;6;1.77
2024;8;Secretaria da Saúde;efetivos;25540948.49;2750;2400;90.47
2024;8;Secretaria da Saúde;funcao_confianca;2507620.11;164;141;8.88
2024;8;Secretaria da Saúde;comissionados;131369.25;10;10;0.47
2024;8;Secretaria da Saúde;flexiveis;50982.56;55;51;0.18
2024;8;Secretaria de Administração;efetivos;1521594.42;202;181;64.82
2024;8;Secretaria de Administração;funcao_confianca;616017.99;58;49;26.24
2024;8;Secretaria de Administração;comissionados;164565.68;11;10;7.01
2024;8;Secretaria de Administração;flexiveis;45298.64;46;45;1.93
2024;8;Secretaria de Assuntos Jurídicos e Patrimônio;efetivos;1376333.69;100;87;81.21
2024;8;Secretaria de Assuntos Jurídicos e Patrimônio;funcao_confianca;298407.47;27;24;17.61
2024;8;Secretaria de Assuntos Jurídicos e Patrimônio;comissionados;13723.34;1;1;0.81
2024;8;Secretaria de Assuntos Jurídicos e Patrimônio;flexiveis;6333.599999999999;7;7;0.37
2024;8;Secretaria de Comunicação;funcao_confianca;146544.32;14;12;42.29
2024;8;Secretaria de Comunicação;comissionados;128794.12999999999;9;9;37.17
2024;8;Secretaria de Comunicação;efetivos;64657.979999999996;7;7;18.66
2024;8;Secretaria de Comunicação;flexiveis;6508.799999999999;6;6;1.88
2024;8;Secretaria de Cultura;efetivos;255951.02;43;37;57.18
2024;8;Secretaria de Cultura;comissionados;88470.33;7;7;19.77
2024;8;Secretaria de Cultura;funcao_confianca;80685.49;6;6;18.03
2024;8;Secretaria de Cultura;flexiveis;22496.879999999997;22;22;5.03
2024;8;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;efetivos;152341.78;19;16;44.05
2024;8;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;funcao_confianca;123081.52;10;8;35.59
2024;8;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;comissionados;64193.299999999996;5;5;18.56
2024;8;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;flexiveis;6219.5199999999995;7;7;1.8
2024;8;Secretaria de Esportes e Lazer;efetivos;611833.29;64;61;75.66
2024;8;Secretaria de Esportes e Lazer;funcao_confianca;95622.02;10;10;11.82
2024;8;Secretaria de Esportes e Lazer;comissionados;84168.89;6;6;10.41
2024;8;Secretaria de Esportes e Lazer;flexiveis;17054.16;15;15;2.11
2024;8;Secretaria de Gabinete Central;efetivos;320511.73;39;34;37.89
2024;8;Secretaria de Gabinete Central;funcao_confianca;304045.37;28;23;35.94
2024;8;Secretaria de Gabinete Central;comissionados;213085.21;11;10;25.19
2024;8;Secretaria de Gabinete Central;flexiveis;8362.88;9;9;0.99
2024;8;Secretaria de Governo;efetivos;504779.22000000003;52;41;45.94
2024;8;Secretaria de Governo;funcao_confianca;402740.23;32;27;36.66
2024;8;Secretaria de Governo;comissionados;157502.81;11;11;14.34
2024;8;Secretaria de Governo;flexiveis;33689.92;38;37;3.07
2024;8;Secretaria de Mobilidade;efetivos;128613.74;15;14;47.44
2024;8;Secretaria de Mobilidade;funcao_confianca;75483.41;5;5;27.84
2024;8;Secretaria de Mobilidade;comissionados;49488.74;3;3;18.25
2024;8;Secretaria de Mobilidade;flexiveis;17528.899999999998;20;20;6.47
2024;8;Secretaria de Planejamento e Desenvolvimento Urbano;efetivos;1091905.34;134;119;71.08
2024;8;Secretaria de Planejamento e Desenvolvimento Urbano;funcao_confianca;310432.07;29;24;20.21
2024;8;Secretaria de Planejamento e Desenvolvimento Urbano;comissionados;95834.49;7;6;6.24
2024;8;Secretaria de Planejamento e Desenvolvimento Urbano;flexiveis;38019.439999999995;37;37;2.47
2024;8;Secretaria de Recursos Humanos;efetivos;650833.3;94;86;66.4
2024;8;Secretaria de Recursos Humanos;funcao_confianca;269398.93;24;23;27.49
2024;8;Secretaria de Recursos Humanos;comissionados;41314.44;3;3;4.22
2024;8;Secretaria de Recursos Humanos;flexiveis;18585.76;20;19;1.9
2024;8;Secretaria de Relações Institucionais e Metropolitanas;comissionados;63446.2;5;4;46.33
2024;8;Secretaria de Relações Institucionais e Metropolitanas;funcao_confianca;56723.25;6;4;41.42
2024;8;Secretaria de Relações Institucionais e Metropolitanas;efetivos;16781.28;2;2;12.25
2024;8;Secretaria de Relações do Trabalho e Qualificação Profissional;efetivos;192531.08000000002;32;27;59.78
2024;8;Secretaria de Relações do Trabalho e Qualificação Profissional;comissionados;65522.99;4;4;20.34
2024;8;Secretaria de Relações do Trabalho e Qualificação Profissional;funcao_confianca;55790.13;5;5;17.32
2024;8;Secretaria de Relações do Trabalho e Qualificação Profissional;flexiveis;8244.48;8;8;2.56
2024;8;Secretaria de Segurança Urbana;efetivos;4433184.86;351;326;93.94
2024;8;Secretaria de Segurança Urbana;funcao_confianca;208544.85;14;13;4.42
2024;8;Secretaria de Segurança Urbana;comissionados;51796.26;3;3;1.1
2024;8;Secretaria de Segurança Urbana;flexiveis;25890.559999999998;24;22;0.55
2024;8;Secretaria de Serviços Públicos e Obras;efetivos;865361.24;118;107;70.8
2024;8;Secretaria de Serviços Públicos e Obras;funcao_confianca;219300.0;24;18;17.94
2024;8;Secretaria de Serviços Públicos e Obras;comissionados;129377.81999999999;9;9;10.58
2024;8;Secretaria de Serviços Públicos e Obras;flexiveis;8256.56;8;7;0.68
2024;8;Secretaria do Meio Ambiente, Parques e Jardins;efetivos;699607.35;87;80;68.46
2024;8;Secretaria do Meio Ambiente, Parques e Jardins;funcao_confianca;209173.44;21;18;20.47
2024;8;Secretaria do Meio Ambiente, Parques e Jardins;comissionados;87584.7;6;6;8.57
2024;8;Secretaria do Meio Ambiente, Parques e Jardins;flexiveis;25585.76;24;24;2.5
2024;9;Chefia do Poder Executivo;comissionados;63619.84;3;3;52.24
2024;9;Chefia do Poder Executivo;efetivos;32766.75;3;2;26.91
2024;9;Chefia do Poder Executivo;funcao_confianca;25397.29;2;2;20.85
2024;9;Inativos e Pensionistas (Encargos);inativos;1122335.64;234;234;100.0
2024;9;Secretaria da Cidadania;efetivos;1531165.16;216;197;65.44
2024;9;Secretaria da Cidadania;funcao_confianca;464617.2;39;36;19.86
2024;9;Secretaria da Cidadania;flexiveis;222735.16;34;33;9.52
2024;9;Secretaria da Cidadania;comissionados;121451.15;11;9;5.19
2024;9;Secretaria da Educação;efetivos;40057267.49;5333;5096;88.13
2024;9;Secretaria da Educação;flexiveis;4701396.95;2910;2870;10.34
2024;9;Secretaria da Educação;funcao_confianca;625922.9299999999;51;46;1.38
2024;9;Secretaria da Educação;comissionados;68982.4;5;5;0.15
2024;9;Secretaria da Fazenda;efetivos;1497785.86;140;130;72.58
2024;9;Secretaria da Fazenda;funcao_confianca;490375.38;41;34;23.76
2024;9;Secretaria da Fazenda;comissionados;74492.58;6;5;3.61
2024;9;Secretaria da Fazenda;flexiveis;1084.8;1;1;0.05
2024;9;Secretaria da Habitação e Regularização Fundiária;efetivos;208706.41;26;21;57.7
2024;9;Secretaria da Habitação e Regularização Fundiária;funcao_confianca;86280.51;8;8;23.85
2024;9;Secretaria da Habitação e Regularização Fundiária;comissionados;59007.24;4;4;16.31
2024;9;Secretaria da Habitação e Regularização Fundiária;flexiveis;7738.24;7;7;2.14
2024;9;Secretaria da Saúde;efetivos;25676241.05;2701;2400;90.09
2024;9;Secretaria da Saúde;funcao_confianca;2630719.77;169;141;9.23
2024;9;Secretaria da Saúde;comissionados;136698.37;9;9;0.48
2024;9;Secretaria da Saúde;flexiveis;56879.52;51;49;0.2
2024;9;Secretaria de Administração;efetivos;1478710.42;193;179;64.47
2024;9;Secretaria de Administração;funcao_confianca;616552.43;57;50;26.88
2024;9;Secretaria de Administração;comissionados;150775.44;11;10;6.57
2024;9;Secretaria de Administração;flexiveis;47775.2;49;47;2.08
2024;9;Secretaria de Assuntos Jurídicos e Patrimônio;efetivos;1489849.76;95;85;82.72
2024;9;Secretaria de Assuntos Jurídicos e Patrimônio;funcao_confianca;306439.36;27;23;17.01
2024;9;Secretaria de Assuntos Jurídicos e Patrimônio;flexiveis;4873.36;7;7;0.27
2024;9;Secretaria de Comunicação;funcao_confianca;179487.32;16;12;49.73
2024;9;Secretaria de Comunicação;comissionados;99846.67;7;7;27.66
2024;9;Secretaria de Comunicação;efetivos;75091.45;9;7;20.8
2024;9;Secretaria de Comunicação;flexiveis;6508.799999999999;6;6;1.8
2024;9;Secretaria de Cultura;efetivos;288256.27;44;38;59.24
2024;9;Secretaria de Cultura;comissionados;93819.38;7;7;19.28
2024;9;Secretaria de Cultura;funcao_confianca;80835.49;6;6;16.61
2024;9;Secretaria de Cultura;flexiveis;23685.6;22;22;4.87
2024;9;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;efetivos;143173.54;17;16;43.96
2024;9;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;funcao_confianca;112437.23000000001;10;8;34.52
2024;9;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;comissionados;61226.659999999996;4;4;18.8
2024;9;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;flexiveis;8859.199999999999;8;8;2.72
2024;9;Secretaria de Esportes e Lazer;efetivos;588243.31;65;60;75.07
2024;9;Secretaria de Esportes e Lazer;funcao_confianca;105611.04000000001;10;10;13.48
2024;9;Secretaria de Esportes e Lazer;comissionados;73363.22;5;5;9.36
2024;9;Secretaria de Esportes e Lazer;flexiveis;16372.48;15;15;2.09
2024;9;Secretaria de Gabinete Central;efetivos;355178.83;41;35;43.38
2024;9;Secretaria de Gabinete Central;funcao_confianca;325294.37;27;23;39.73
2024;9;Secretaria de Gabinete Central;comissionados;129977.4;6;6;15.87
2024;9;Secretaria de Gabinete Central;flexiveis;8318.4;8;8;1.02
2024;9;Secretaria de Governo;efetivos;504969.54;44;39;45.47
2024;9;Secretaria de Governo;funcao_confianca;433957.66000000003;30;28;39.07
2024;9;Secretaria de Governo;comissionados;136521.71;10;9;12.29
2024;9;Secretaria de Governo;flexiveis;35131.2;36;36;3.16
2024;9;Secretaria de Mobilidade;efetivos;128349.78;15;14;53.88
2024;9;Secretaria de Mobilidade;funcao_confianca;77412.6;6;5;32.5
2024;9;Secretaria de Mobilidade;flexiveis;18650.52;19;18;7.83
2024;9;Secretaria de Mobilidade;comissionados;13796.48;1;1;5.79
2024;9;Secretaria de Planejamento e Desenvolvimento Urbano;efetivos;1159161.42;138;124;71.62
2024;9;Secretaria de Planejamento e Desenvolvimento Urbano;funcao_confianca;323759.52;26;24;20.0
2024;9;Secretaria de Planejamento e Desenvolvimento Urbano;comissionados;91161.81999999999;7;6;5.63
2024;9;Secretaria de Planejamento e Desenvolvimento Urbano;flexiveis;44513.6;45;45;2.75
2024;9;Secretaria de Recursos Humanos;efetivos;726693.2;102;88;68.22
2024;9;Secretaria de Recursos Humanos;funcao_confianca;261084.07;27;22;24.51
2024;9;Secretaria de Recursos Humanos;comissionados;59007.24;4;4;5.54
2024;9;Secretaria de Recursos Humanos;flexiveis;18392.32;18;18;1.73
2024;9;Secretaria de Relações Institucionais e Metropolitanas;comissionados;72334.98999999999;4;4;52.22
2024;9;Secretaria de Relações Institucionais e Metropolitanas;funcao_confianca;42365.11;4;4;30.58
2024;9;Secretaria de Relações Institucionais e Metropolitanas;efetivos;23828.1;3;2;17.2
2024;9;Secretaria de Relações do Trabalho e Qualificação Profissional;efetivos;178956.1;33;27;57.25
2024;9;Secretaria de Relações do Trabalho e Qualificação Profissional;comissionados;62828.56;4;4;20.1
2024;9;Secretaria de Relações do Trabalho e Qualificação Profissional;funcao_confianca;62429.62;8;5;19.97
2024;9;Secretaria de Relações do Trabalho e Qualificação Profissional;flexiveis;8369.039999999999;8;8;2.68
2024;9;Secretaria de Segurança Urbana;efetivos;3950976.78;348;325;94.02
2024;9;Secretaria de Segurança Urbana;funcao_confianca;214619.46;16;13;5.11
2024;9;Secretaria de Segurança Urbana;flexiveis;23020.8;22;22;0.55
2024;9;Secretaria de Segurança Urbana;comissionados;13796.48;1;1;0.33
2024;9;Secretaria de Serviços Públicos e Obras;efetivos;926344.06;111;106;73.32
2024;9;Secretaria de Serviços Públicos e Obras;funcao_confianca;214963.75;22;18;17.01
2024;9;Secretaria de Serviços Públicos e Obras;comissionados;117190.62;8;8;9.28
2024;9;Secretaria de Serviços Públicos e Obras;flexiveis;4939.2;6;6;0.39
2024;9;Secretaria do Meio Ambiente, Parques e Jardins;efetivos;709958.08;84;79;67.38
2024;9;Secretaria do Meio Ambiente, Parques e Jardins;funcao_confianca;231168.99;22;20;21.94
2024;9;Secretaria do Meio Ambiente, Parques e Jardins;comissionados;87709.69;6;6;8.32
2024;9;Secretaria do Meio Ambiente, Parques e Jardins;flexiveis;24807.68;24;24;2.35
2024;10;Chefia do Poder Executivo;comissionados;56768.47;3;3;44.95
2024;10;Chefia do Poder Executivo;funcao_confianca;38221.95;2;2;30.26
2024;10;Chefia do Poder Executivo;efetivos;31315.6;2;2;24.79
2024;10;Inativos e Pensionistas (Encargos);inativos;1116450.53;232;232;100.0
2024;10;Secretaria da Cidadania;efetivos;1536879.3;219;197;66.99
2024;10;Secretaria da Cidadania;funcao_confianca;417818.35;37;36;18.21
2024;10;Secretaria da Cidadania;flexiveis;221109.16;34;34;9.64
2024;10;Secretaria da Cidadania;comissionados;118290.65;10;9;5.16
2024;10;Secretaria da Educação;efetivos;39899739.19;5231;5080;87.26
2024;10;Secretaria da Educação;flexiveis;5132118.92;3009;2967;11.22
2024;10;Secretaria da Educação;funcao_confianca;615132.35;52;45;1.35
2024;10;Secretaria da Educação;comissionados;78651.52;7;7;0.17
2024;10;Secretaria da Fazenda;efetivos;1300539.93;142;129;73.04
2024;10;Secretaria da Fazenda;funcao_confianca;421658.96;36;34;23.68
2024;10;Secretaria da Fazenda;comissionados;57346.97;4;4;3.22
2024;10;Secretaria da Fazenda;flexiveis;1084.8;1;1;0.06
2024;10;Secretaria da Habitação e Regularização Fundiária;efetivos;194412.52;23;21;52.03
2024;10;Secretaria da Habitação e Regularização Fundiária;funcao_confianca;108085.83;10;8;28.93
2024;10;Secretaria da Habitação e Regularização Fundiária;comissionados;63551.58;4;4;17.01
2024;10;Secretaria da Habitação e Regularização Fundiária;flexiveis;7593.599999999999;7;7;2.03
2024;10;Secretaria da Saúde;efetivos;25638901.55;2691;2404;90.75
2024;10;Secretaria da Saúde;funcao_confianca;2425202.54;159;138;8.58
2024;10;Secretaria da Saúde;comissionados;140583.96;9;9;0.5
2024;10;Secretaria da Saúde;flexiveis;49086.56;46;46;0.17
2024;10;Secretaria de Administração;efetivos;1517703.61;199;179;62.92
2024;10;Secretaria de Administração;funcao_confianca;670164.58;53;50;27.78
2024;10;Secretaria de Administração;comissionados;175417.66;12;12;7.27
2024;10;Secretaria de Administração;flexiveis;48808.0;49;49;2.02
2024;10;Secretaria de Assuntos Jurídicos e Patrimônio;efetivos;2270489.63;93;85;88.7
2024;10;Secretaria de Assuntos Jurídicos e Patrimônio;funcao_confianca;284727.01;25;23;11.12
2024;10;Secretaria de Assuntos Jurídicos e Patrimônio;flexiveis;4517.84;5;5;0.18
2024;10;Secretaria de Comunicação;funcao_confianca;166762.84;16;12;47.64
2024;10;Secretaria de Comunicação;comissionados;104712.0;8;8;29.91
2024;10;Secretaria de Comunicação;efetivos;70761.62;8;7;20.21
2024;10;Secretaria de Comunicação;flexiveis;7845.679999999999;6;6;2.24
2024;10;Secretaria de Cultura;efetivos;279540.31;40;38;58.19
2024;10;Secretaria de Cultura;funcao_confianca;90728.85;7;7;18.89
2024;10;Secretaria de Cultura;comissionados;88089.88;6;6;18.34
2024;10;Secretaria de Cultura;flexiveis;22018.8;22;22;4.58
2024;10;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;efetivos;135971.91999999998;17;16;43.18
2024;10;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;funcao_confianca;109261.29;8;8;34.7
2024;10;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;comissionados;61001.659999999996;4;4;19.37
2024;10;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;flexiveis;8678.4;8;8;2.76
2024;10;Secretaria de Esportes e Lazer;efetivos;601573.95;63;60;73.84
2024;10;Secretaria de Esportes e Lazer;funcao_confianca;110557.73999999999;13;10;13.57
2024;10;Secretaria de Esportes e Lazer;comissionados;86221.73999999999;6;6;10.58
2024;10;Secretaria de Esportes e Lazer;flexiveis;16372.72;16;16;2.01
2024;10;Secretaria de Gabinete Central;efetivos;351456.32;39;35;44.62
2024;10;Secretaria de Gabinete Central;funcao_confianca;328747.18;26;23;41.73
2024;10;Secretaria de Gabinete Central;comissionados;98100.13;7;7;12.45
2024;10;Secretaria de Gabinete Central;flexiveis;9403.199999999999;9;9;1.19
2024;10;Secretaria de Governo;efetivos;566557.99;41;40;49.06
2024;10;Secretaria de Governo;funcao_confianca;390420.78;29;27;33.81
2024;10;Secretaria de Governo;comissionados;162057.79;13;13;14.03
2024;10;Secretaria de Governo;flexiveis;35755.6;34;34;3.1
2024;10;Secretaria de Mobilidade;efetivos;133659.72;17;15;54.38
2024;10;Secretaria de Mobilidade;funcao_confianca;75433.06999999999;5;5;30.69
2024;10;Secretaria de Mobilidade;flexiveis;18692.32;17;17;7.61
2024;10;Secretaria de Mobilidade;comissionados;17998.739999999998;2;2;7.32
2024;10;Secretaria de Planejamento e Desenvolvimento Urbano;efetivos;1236800.76;143;123;73.14
2024;10;Secretaria de Planejamento e Desenvolvimento Urbano;funcao_confianca;311476.73;26;24;18.42
2024;10;Secretaria de Planejamento e Desenvolvimento Urbano;comissionados;98770.54;7;7;5.84
2024;10;Secretaria de Planejamento e Desenvolvimento Urbano;flexiveis;43849.28;40;40;2.59
2024;10;Secretaria de Recursos Humanos;efetivos;705181.46;104;88;67.73
2024;10;Secretaria de Recursos Humanos;funcao_confianca;261686.04;26;22;25.13
2024;10;Secretaria de Recursos Humanos;comissionados;57689.93;5;5;5.54
2024;10;Secretaria de Recursos Humanos;flexiveis;16657.2;17;17;1.6
2024;10;Secretaria de Relações Institucionais e Metropolitanas;comissionados;51945.93;5;5;45.3
2024;10;Secretaria de Relações Institucionais e Metropolitanas;funcao_confianca;43583.1;4;3;38.01
2024;10;Secretaria de Relações Institucionais e Metropolitanas;efetivos;19133.14;3;3;16.69
2024;10;Secretaria de Relações do Trabalho e Qualificação Profissional;efetivos;183504.21;28;27;57.18
2024;10;Secretaria de Relações do Trabalho e Qualificação Profissional;comissionados;76677.95999999999;4;4;23.89
2024;10;Secretaria de Relações do Trabalho e Qualificação Profissional;funcao_confianca;53355.17;5;5;16.63
2024;10;Secretaria de Relações do Trabalho e Qualificação Profissional;flexiveis;7368.88;8;8;2.3
2024;10;Secretaria de Segurança Urbana;efetivos;3974168.33;346;323;93.81
2024;10;Secretaria de Segurança Urbana;funcao_confianca;208780.99;13;13;4.93
2024;10;Secretaria de Segurança Urbana;comissionados;28888.54;4;4;0.68
2024;10;Secretaria de Segurança Urbana;flexiveis;24599.52;23;23;0.58
2024;10;Secretaria de Serviços Públicos e Obras;efetivos;883588.93;111;103;70.89
2024;10;Secretaria de Serviços Públicos e Obras;funcao_confianca;241878.14;21;19;19.41
2024;10;Secretaria de Serviços Públicos e Obras;comissionados;116665.62;8;8;9.36
