ano;mes;regime;folha_total;num_registros;num_matriculas;percentual
2024;10;ESTATUTARIO/HORISTAS         E;6082578.67;461;402;6.17
2024;10;PROF/HORISTAS/ESTATUTARIOS   E;4981647.06;325;323;5.06
2024;10;COMIS.ESTAT/MENSAL NOVOS (INC);4964863.61;436;391;5.04
2024;10;EST MENS RPC;4920126.75;1102;1027;4.99
2024;10;PROF/EVENT/SUBST/AUTONOMOS   A;3992584.95;2242;2210;4.05
2024;10;EST HOR RPC;3680025.35;387;373;3.74
2024;10;ACUMULO DE GRATIF-ESTAT NOVOS;2576722.43;167;147;2.62
2024;10;MED.PLANT.ESTAT -LEI 8336/2007;2251921.38;111;96;2.29
2024;10;MEDICOS PLANTONISTAS/ESTATUT.;1560237.94;51;44;1.58
2024;10;COMIS.ESTAT/HOR(INCORP)NOVOS;1515707.94;85;76;1.54
2024;10;COMISSAO/EXTERNO             S;1471087.39;108;108;1.49
2024;10;EST HOR PEB RPC;1184275.54;171;171;1.2
2024;10;ESTAGIARIOS;1003035.36;950;949;1.02
2024;10;C.L.T.                     C;783313.13;190;173;0.8
2024;10;ACUMULO DE GRATTIFICACAO-ESTAT;763686.5;34;32;0.78
2024;10;COMIS ESTAT/MENSAL(INCORPORAN);683574.91;44;39;0.69
2024;10;APOS/PENS-CLT/COMPL.INSS     P;625301.13;154;154;0.63
2024;10;APOS/INAT-CLT/COMPL.INSS     P;491149.4;78;78;0.5
2024;10;C.L.T. MENSAL/TEMP;488980.21;155;146;0.5
2024;10;AGENTE POLITICO              S;248117.34999999998;18;18;0.25
2024;10;AGENTE HONORIFICO;216172.6;29;29;0.22
2024;10;ACUM FG-ANT.COM.EST.HR.C.ORIG;197110.61;9;7;0.2
2024;10;COMIS.ESTAT/HOR(INCORPORANDO);183469.77;8;8;0.19
2024;10;COMIS ESTAT MENS(CARGO ORIGEM);100248.68;5;5;0.1
2024;10;COMIS. ESTAT. INT. NOVO;89042.86;7;7;0.09
2024;10;EST MEN COMISS RPC;50668.3;6;5;0.05
2024;10;AGENTE POLITICO RPPS NOVOS;35235.6;2;2;0.04
2024;10;PREFEITO                     S;21532.87;1;1;0.02
2024;10;C.L.T./PROF/TMP/HORISTA;19382.37;6;6;0.02
2024;10;CONS.TUTELAR RPPS;18343.98;3;2;0.02
2024;10;VICE PREFEITO                S;17617.8;1;1;0.02
2024;10;COMISSIONADO SPPREV;14830.97;1;1;0.02
2024;10;EST MEN FG RPC;11615.89;2;2;0.01
2024;10;COMIS.ESTAT.INT.             S;1424.57;1;1;0.0
2024;11;PROF/HOR/ESTAT - LEI 8336/2007;34095081.99;3810;1905;20.68
2024;11;ESTATUTARIOS MEN/ LEI 8336/07;33017329.35;6023;2941;20.03
2024;11;ESTATUTARIO                  E;13892785.97;1447;708;8.43
2024;11;ESTAT. HORISTAS/NOVOS 8336/07;11218303.46;1439;682;6.81
2024;11;ESTATUTARIO/HORISTAS         E;10070274.68;850;401;6.11
2024;11;COMIS.ESTAT/MENSAL NOVOS (INC);9002904.27;833;394;5.46
2024;11;PROF/HORISTAS/ESTATUTARIOS   E;8949899.34;640;321;5.43
2024;11;EST MENS RPC;8003809.03;2087;1025;4.86
2024;11;EST HOR RPC;5918065.2;777;380;3.59
2024;11;ACUMULO DE GRATIF-ESTAT NOVOS;4439922.59;317;150;2.69
2024;11;PROF/EVENT/SUBST/AUTONOMOS   A;3736928.27;2143;2127;2.27
2024;11;MED.PLANT.ESTAT -LEI 8336/2007;3307935.7;200;96;2.01
2024;11;COMIS.ESTAT/HOR(INCORP)NOVOS;2648809.94;158;73;1.61
2024;11;COMISSAO/EXTERNO             S;2325483.58;210;109;1.41
2024;11;MEDICOS PLANTONISTAS/ESTATUT.;2232563.27;88;43;1.35
2024;11;EST HOR PEB RPC;2054786.83;342;171;1.25
2024;11;C.L.T.                     C;1353354.06;364;173;0.82
2024;11;ACUMULO DE GRATTIFICACAO-ESTAT;1341692.3900000001;66;32;0.81
2024;11;COMIS ESTAT/MENSAL(INCORPORAN);1297755.42;81;39;0.79
2024;11;APOS/PENS-CLT/COMPL.INSS     P;1106941.85;291;154;0.67
2024;11;ESTAGIARIOS;981079.2799999999;930;922;0.6
2024;11;APOS/INAT-CLT/COMPL.INSS     P;844622.05;145;77;0.51
2024;11;C.L.T. MENSAL/TEMP;693158.73;280;142;0.42
2024;11;AGENTE POLITICO              S;485321.5;34;18;0.29
2024;11;AGENTE HONORIFICO;406849.84;58;29;0.25
2024;11;ACUM FG-ANT.COM.EST.HR.C.ORIG;387779.58;17;7;0.24
2024;11;COMIS.ESTAT/HOR(INCORPORANDO);326737.26;17;8;0.2
2024;11;COMIS ESTAT MENS(CARGO ORIGEM);212855.11;12;5;0.13
2024;11;COMIS. ESTAT. INT. NOVO;183736.04;16;7;0.11
2024;11;EST MEN COMISS RPC;90397.92;10;5;0.05
2024;11;AGENTE POLITICO RPPS NOVOS;68709.42;4;2;0.04
2024;11;C.L.T./PROF/TMP/HORISTA;32415.13;6;4;0.02
2024;11;CONS.TUTELAR RPPS;29993.95;4;2;0.02
2024;11;COMISSIONADO SPPREV;25102.96;2;1;0.02
2024;11;EST MEN FG RPC;20775.6;4;2;0.01
2024;11;PREFEITO                     S;20554.1;1;1;0.01
2024;11;VICE PREFEITO                S;17617.8;1;1;0.01
2024;12;PROF/HOR/ESTAT - LEI 8336/2007;34587108.28;3839;1906;19.8
2024;12;ESTATUTARIOS MEN/ LEI 8336/07;34051467.02;6167;2934;19.49
2024;12;ESTATUTARIO                  E;14514998.26;1468;699;8.31
2024;12;ESTAT. HORISTAS/NOVOS 8336/07;12986111.44;1507;677;7.43
2024;12;ESTATUTARIO/HORISTAS         E;11727371.75;902;397;6.71
2024;12;COMIS.ESTAT/MENSAL NOVOS (INC);9324443.85;882;395;5.34
2024;12;PROF/HORISTAS/ESTATUTARIOS   E;9094678.62;637;319;5.21
2024;12;EST MENS RPC;8257700.66;2144;1026;4.73
2024;12;EST HOR RPC;7084209.62;802;384;4.06
2024;12;ACUMULO DE GRATIF-ESTAT NOVOS;4642372.72;330;150;2.66
2024;12;MED.PLANT.ESTAT -LEI 8336/2007;4422278.86;209;96;2.53
2024;12;PROF/EVENT/SUBST/AUTONOMOS   A;3674418.16;2112;2081;2.1
2024;12;COMIS.ESTAT/HOR(INCORP)NOVOS;2905530.32;172;75;1.66
2024;12;MEDICOS PLANTONISTAS/ESTATUT.;2623453.12;92;43;1.5
2024;12;COMISSAO/EXTERNO             S;2206613.82;210;106;1.26
2024;12;EST HOR PEB RPC;2069239.88;343;171;1.18
2024;12;ACUMULO DE GRATTIFICACAO-ESTAT;1443016.78;73;32;0.83
2024;12;C.L.T.                     C;1414206.9;379;171;0.81
2024;12;COMIS ESTAT/MENSAL(INCORPORAN);1310451.6;84;39;0.75
2024;12;APOS/PENS-CLT/COMPL.INSS     P;1227427.95;286;152;0.7
2024;12;APOS/INAT-CLT/COMPL.INSS     P;937004.91;143;76;0.54
2024;12;ESTAGIARIOS;929049.76;896;891;0.53
2024;12;C.L.T. MENSAL/TEMP;836748.99;149;139;0.48
2024;12;AGENTE POLITICO              S;489774.83999999997;35;17;0.28
2024;12;AGENTE HONORIFICO;461127.97000000003;87;29;0.26
2024;12;COMIS.ESTAT/HOR(INCORPORANDO);412895.24;19;8;0.24
2024;12;ACUM FG-ANT.COM.EST.HR.C.ORIG;353253.27999999997;17;7;0.2
2024;12;COMIS ESTAT MENS(CARGO ORIGEM);200547.31;11;5;0.11
2024;12;COMIS. ESTAT. INT. NOVO;174248.41999999998;15;8;0.1
2024;12;EST MEN COMISS RPC;117841.16;14;6;0.07
2024;12;AGENTE POLITICO RPPS NOVOS;70471.2;4;2;0.04
2024;12;CONS.TUTELAR RPPS;30286.08;4;2;0.02
2024;12;PREFEITO                     S;29363.01;1;1;0.02
2024;12;COMISSIONADO SPPREV;25177.949999999997;2;1;0.01
2024;12;EST MEN FG RPC;21391.089999999997;5;2;0.01
2024;12;VICE PREFEITO                S;17617.8;1;1;0.01
2024;12;C.L.T./PROF/TMP/HORISTA;13413.82;3;3;0.01
2025;1;PROF/HOR/ESTAT - LEI 8336/2007;23562532.54;3750;1904;22.46
2025;1;ESTATUTARIOS MEN/ LEI 8336/07;21348360.96;4661;2939;20.35
2025;1;ESTATUTARIO                  E;8171184.85;887;695;7.79
2025;1;ESTAT. HORISTAS/NOVOS 8336/07;6789287.62;756;677;6.47
2025;1;PROF/HORISTAS/ESTATUTARIOS   E;6073957.2700000005;608;316;5.79
2025;1;ESTATUTARIO/HORISTAS         E;5814130.09;449;393;5.54
2025;1;EST MENS RPC;5197353.64;1376;1025;4.95
2025;1;COMIS.ESTAT/MENSAL NOVOS (INC);4881959.63;443;393;4.65
2025;1;EST HOR RPC;3910676.38;427;384;3.73
2025;1;ACUMULO DE GRATIF-ESTAT NOVOS;2707677.14;183;149;2.58
2025;1;EST HOR PEB RPC;2493983.67;343;171;2.38
2025;1;MED.PLANT.ESTAT -LEI 8336/2007;2182047.21;112;95;2.08
2025;1;PROF/EVENT/SUBST/AUTONOMOS   A;2117807.41;1745;1724;2.02
2025;1;COMISSAO/EXTERNO             S;1553655.13;109;109;1.48
2025;1;COMIS.ESTAT/HOR(INCORP)NOVOS;1489508.1;89;76;1.42
2025;1;MEDICOS PLANTONISTAS/ESTATUT.;1366063.1;49;41;1.3
2025;1;ESTAGIARIOS;791132.08;832;830;0.75
2025;1;C.L.T.                     C;780453.19;176;171;0.74
2025;1;ACUMULO DE GRATTIFICACAO-ESTAT;739805.54;38;33;0.71
2025;1;APOS/PENS-CLT/COMPL.INSS     P;609802.64;151;151;0.58
2025;1;COMIS ESTAT/MENSAL(INCORPORAN);607375.65;38;37;0.58
2025;1;APOS/INAT-CLT/COMPL.INSS     P;465351.7;74;74;0.44
2025;1;AGENTE POLITICO              S;292455.48;19;19;0.28
2025;1;AGENTE HONORIFICO;218153.6;29;29;0.21
2025;1;COMIS.ESTAT/HOR(INCORPORANDO);182367.4;10;8;0.17
2025;1;ACUM FG-ANT.COM.EST.HR.C.ORIG;173865.98;7;7;0.17
2025;1;COMIS. ESTAT. INT. NOVO;105078.32;8;8;0.1
2025;1;COMIS ESTAT MENS(CARGO ORIGEM);86870.48;4;4;0.08
2025;1;EST MEN COMISS RPC;60000.22;7;6;0.06
2025;1;AGENTE POLITICO RPPS NOVOS;35235.6;2;2;0.03
2025;1;PREFEITO                     S;26426.7;1;1;0.03
2025;1;CONS.TUTELAR RPPS;21108.83;3;2;0.02
2025;1;VICE PREFEITO                S;17617.8;1;1;0.02
2025;1;C.L.T. MENSAL/TEMP;14879.8;5;5;0.01
2025;1;COMISSIONADO SPPREV;14855.97;1;1;0.01
2025;1;EST MEN FG RPC;13167.71;2;2;0.01
2025;2;ESTATUTARIOS MEN/ LEI 8336/07;19860311.02;3138;2938;20.39
2025;2;PROF/HOR/ESTAT - LEI 8336/2007;18878699.01;1912;1903;19.38
2025;2;ESTATUTARIO                  E;8091332.7;751;691;8.31
2025;2;ESTAT. HORISTAS/NOVOS 8336/07;7397677.82;802;677;7.6
2025;2;ESTATUTARIO/HORISTAS         E;6178136.06;464;392;6.34
2025;2;EST MENS RPC;5483714.9;1164;1104;5.63
2025;2;COMIS.ESTAT/MENSAL NOVOS (INC);5247536.83;450;393;5.39
2025;2;PROF/HORISTAS/ESTATUTARIOS   E;4904400.98;315;312;5.04
2025;2;EST HOR RPC;4087046.84;425;383;4.2
2025;2;ACUMULO DE GRATIF-ESTAT NOVOS;2570201.89;172;150;2.64
2025;2;MED.PLANT.ESTAT -LEI 8336/2007;2524198.07;123;94;2.59
2025;2;COMISSAO/EXTERNO             S;1931557.07;141;141;1.98
2025;2;COMIS.ESTAT/HOR(INCORP)NOVOS;1787154.81;90;77;1.83
2025;2;MEDICOS PLANTONISTAS/ESTATUT.;1384823.96;50;41;1.42
2025;2;EST HOR PEB RPC;1345916.96;185;185;1.38
2025;2;C.L.T.                     C;908690.5599999999;213;196;0.93
2025;2;ESTAGIARIOS;759869.44;816;811;0.78
2025;2;COMIS ESTAT/MENSAL(INCORPORAN);689762.76;45;37;0.71
2025;2;ACUMULO DE GRATTIFICACAO-ESTAT;667637.3099999999;34;30;0.69
2025;2;APOS/PENS-CLT/COMPL.INSS     P;646343.5599999999;153;153;0.66
2025;2;APOS/INAT-CLT/COMPL.INSS     P;475628.14;74;74;0.49
2025;2;AGENTE POLITICO              S;408928.70999999996;25;25;0.42
2025;2;AGENTE HONORIFICO;269002.05;33;29;0.28
2025;2;COMIS.ESTAT/HOR(INCORPORANDO);228799.82;12;9;0.23
2025;2;ACUM FG-ANT.COM.EST.HR.C.ORIG;199798.12;8;7;0.21
2025;2;COMIS. ESTAT. INT. NOVO;104215.72;9;8;0.11
2025;2;COMIS ESTAT MENS(CARGO ORIGEM);90341.72;5;4;0.09
2025;2;EST MEN COMISS RPC;75205.16;9;7;0.08
2025;2;PROF/EVENT/SUBST/AUTONOMOS   A;67871.38;110;89;0.07
2025;2;PREFEITO                     S;29363.01;1;1;0.03
2025;2;AGENTE POLITICO RPPS NOVOS;17617.8;1;1;0.02
2025;2;VICE PREFEITO                S;17617.8;1;1;0.02
2025;2;EST MEN FG RPC;17539.33;4;3;0.02
2025;2;CONS.TUTELAR RPPS;17169.21;2;2;0.02
2025;2;COMISSIONADO SPPREV;15547.37;1;1;0.02
2025;2;C.L.T. MENSAL/TEMP;14381.93;101;101;0.01
2025;3;PROF/HOR/ESTAT - LEI 8336/2007;24763417.77;3788;1897;20.23
2025;3;ESTATUTARIOS MEN/ LEI 8336/07;24528546.72;5980;2898;20.04
2025;3;ESTATUTARIO                  E;9819289.58;1426;688;8.02
2025;3;ESTAT. HORISTAS/NOVOS 8336/07;8385556.45;1468;677;6.85
2025;3;ESTATUTARIO/HORISTAS         E;7297408.19;836;390;5.96
2025;3;EST MENS RPC;7100358.92;2246;1152;5.8
2025;3;PROF/HORISTAS/ESTATUTARIOS   E;6199203.49;613;306;5.06
2025;3;COMIS.ESTAT/MENSAL NOVOS (INC);6001241.65;849;401;4.9
2025;3;EST HOR RPC;4669864.9;822;383;3.81
2025;3;PROF/EVENT/SUBST/AUTONOMOS   A;3410100.61;2361;2361;2.79
2025;3;ACUMULO DE GRATIF-ESTAT NOVOS;2832265.7;333;157;2.31
2025;3;MED.PLANT.ESTAT -LEI 8336/2007;2535674.31;195;95;2.07
2025;3;COMISSAO/EXTERNO             S;2286240.7;281;147;1.87
2025;3;EST HOR PEB RPC;1887783.66;413;245;1.54
2025;3;MEDICOS PLANTONISTAS/ESTATUT.;1848044.31;89;40;1.51
2025;3;COMIS.ESTAT/HOR(INCORP)NOVOS;1723216.77;157;74;1.41
2025;3;C.L.T.                     C;1009034.36;399;201;0.82
2025;3;ACUMULO DE GRATTIFICACAO-ESTAT;843430.37;63;29;0.69
2025;3;COMIS ESTAT/MENSAL(INCORPORAN);795346.59;82;38;0.65
2025;3;ESTAGIARIOS;698230.5599999999;742;741;0.57
2025;3;APOS/PENS-CLT/COMPL.INSS     P;690000.86;282;150;0.56
2025;3;AGENTE POLITICO              S;532307.2100000001;24;23;0.43
2025;3;APOS/INAT-CLT/COMPL.INSS     P;506756.56;137;73;0.41
2025;3;C.L.T./PROF/TMP/HORISTA;491700.56;87;87;0.4
2025;3;C.L.T. MENSAL/TEMP;272458.45999999996;86;86;0.22
2025;3;AGENTE HONORIFICO;269935.75;58;29;0.22
2025;3;COMIS.ESTAT/HOR(INCORPORANDO);238323.86;18;9;0.19
2025;3;ACUM FG-ANT.COM.EST.HR.C.ORIG;205894.56;14;7;0.17
2025;3;EST MEN COMISS RPC;185974.8;31;15;0.15
2025;3;COMIS ESTAT MENS(CARGO ORIGEM);133183.36;9;4;0.11
2025;3;COMIS. ESTAT. INT. NOVO;113804.63;14;7;0.09
2025;3;EST MEN FG RPC;30379.3;9;4;0.02
2025;3;PREFEITO                     S;27405.47;1;1;0.02
2025;3;AGENTE POLITICO RPPS NOVOS;22460.22;1;1;0.02
2025;3;VICE PREFEITO                S;22460.22;1;1;0.02
2025;3;CONS.TUTELAR RPPS;21154.050000000003;4;2;0.02
2025;3;COMISSIONADO SPPREV;15659.53;2;1;0.01
2025;4;PROF/HOR/ESTAT - LEI 8336/2007;21030344.0;1922;1894;19.65
2025;4;ESTATUTARIOS MEN/ LEI 8336/07;20453282.26;3190;2891;19.11
2025;4;ESTATUTARIO                  E;8298322.09;728;677;7.75
2025;4;ESTAT. HORISTAS/NOVOS 8336/07;7403863.58;801;672;6.92
2025;4;ESTATUTARIO/HORISTAS         E;6244394.89;448;385;5.83
2025;4;EST MENS RPC;6073917.28;1250;1149;5.68
2025;4;COMIS.ESTAT/MENSAL NOVOS (INC);5769817.0;466;402;5.39
2025;4;PROF/HORISTAS/ESTATUTARIOS   E;5142707.82;308;305;4.81
2025;4;EST HOR RPC;4216974.16;464;381;3.94
2025;4;PROF/EVENT/SUBST/AUTONOMOS   A;3434329.64;2054;2030;3.21
2025;4;ACUMULO DE GRATIF-ESTAT NOVOS;2671600.2;186;158;2.5
2025;4;COMISSAO/EXTERNO             S;2236361.53;156;145;2.09
2025;4;MED.PLANT.ESTAT -LEI 8336/2007;2228608.87;109;94;2.08
2025;4;EST HOR PEB RPC;1784229.69;250;243;1.67
2025;4;COMIS.ESTAT/HOR(INCORP)NOVOS;1719715.82;91;78;1.61
2025;4;MEDICOS PLANTONISTAS/ESTATUT.;1491083.01;43;39;1.39
2025;4;C.L.T.                     C;980514.29;226;199;0.92
2025;4;ESTAGIARIOS;738704.72;752;737;0.69
2025;4;ACUMULO DE GRATTIFICACAO-ESTAT;666457.0599999999;33;29;0.62
2025;4;COMIS ESTAT/MENSAL(INCORPORAN);666187.35;41;38;0.62
2025;4;APOS/PENS-CLT/COMPL.INSS     P;635185.49;150;150;0.59
2025;4;C.L.T./PROF/TMP/HORISTA;602074.28;87;87;0.56
2025;4;AGENTE POLITICO              S;505354.95;23;23;0.47
2025;4;APOS/INAT-CLT/COMPL.INSS     P;468216.69;73;73;0.44
2025;4;C.L.T. MENSAL/TEMP;310242.42;86;86;0.29
2025;4;AGENTE HONORIFICO;243818.96;31;29;0.23
2025;4;ACUM FG-ANT.COM.EST.HR.C.ORIG;221659.72999999998;8;7;0.21
2025;4;COMIS.ESTAT/HOR(INCORPORANDO);219321.54;12;9;0.2
2025;4;EST MEN COMISS RPC;187646.0;21;16;0.18
2025;4;COMIS ESTAT MENS(CARGO ORIGEM);123808.51;4;4;0.12
2025;4;COMIS. ESTAT. INT. NOVO;122700.70999999999;11;8;0.11
2025;4;PREFEITO                     S;29363.01;1;1;0.03
2025;4;EST MEN FG RPC;25352.93;4;4;0.02
2025;4;CONS.TUTELAR RPPS;25294.98;4;2;0.02
2025;4;AGENTE POLITICO RPPS NOVOS;22460.22;1;1;0.02
2025;4;VICE PREFEITO                S;17617.8;1;1;0.02
2025;4;COMISSIONADO SPPREV;15573.58;1;1;0.01
2025;5;PROF/HOR/ESTAT - LEI 8336/2007;21197804.13;1927;1890;19.62
2025;5;ESTATUTARIOS MEN/ LEI 8336/07;20436618.44;3234;2867;18.92
2025;5;ESTATUTARIO                  E;8215354.26;743;669;7.6
2025;5;ESTAT. HORISTAS/NOVOS 8336/07;7308515.5200000005;779;673;6.77
2025;5;EST MENS RPC;6511875.26;1358;1264;6.03
2025;5;ESTATUTARIO/HORISTAS         E;6275434.87;457;380;5.81
2025;5;COMIS.ESTAT/MENSAL NOVOS (INC);5783838.66;508;400;5.35
2025;5;PROF/HORISTAS/ESTATUTARIOS   E;4976119.14;308;302;4.61
2025;5;EST HOR RPC;4347391.81;474;439;4.02
2025;5;PROF/EVENT/SUBST/AUTONOMOS   A;3872481.56;2152;2108;3.58
2025;5;ACUMULO DE GRATIF-ESTAT NOVOS;2754949.63;206;163;2.55
2025;5;MED.PLANT.ESTAT -LEI 8336/2007;2331606.05;110;94;2.16
2025;5;COMISSAO/EXTERNO             S;2088119.8900000001;149;138;1.93
2025;5;EST HOR PEB RPC;1818929.17;252;242;1.68
2025;5;COMIS.ESTAT/HOR(INCORP)NOVOS;1627924.56;93;75;1.51
2025;5;MEDICOS PLANTONISTAS/ESTATUT.;1344765.81;46;39;1.24
2025;5;C.L.T.                     C;973167.7;214;197;0.9
2025;5;ESTAGIARIOS;762770.7999999999;747;739;0.71
2025;5;ACUMULO DE GRATTIFICACAO-ESTAT;735005.78;33;28;0.68
2025;5;COMIS ESTAT/MENSAL(INCORPORAN);694151.57;43;38;0.64
2025;5;APOS/PENS-CLT/COMPL.INSS     P;635185.49;145;145;0.59
2025;5;C.L.T./PROF/TMP/HORISTA;599611.23;87;87;0.56
2025;5;AGENTE POLITICO              S;492876.96;23;22;0.46
2025;5;APOS/INAT-CLT/COMPL.INSS     P;465193.18;72;72;0.43
2025;5;C.L.T. MENSAL/TEMP;311202.57;86;86;0.29
2025;5;AGENTE HONORIFICO;270354.79;57;29;0.25
2025;5;COMIS.ESTAT/HOR(INCORPORANDO);252892.45;10;9;0.23
2025;5;ACUM FG-ANT.COM.EST.HR.C.ORIG;190246.32;8;7;0.18
2025;5;EST MEN COMISS RPC;175920.58000000002;17;16;0.16
2025;5;COMIS. ESTAT. INT. NOVO;122454.43;12;8;0.11
2025;5;COMIS ESTAT MENS(CARGO ORIGEM);112421.22;6;4;0.1
2025;5;COMISSAO/EXTERNO - EDUCACAO  S;95918.28;8;6;0.09
2025;5;EST HOR COMISS/FG RPC;66381.23;2;2;0.06
2025;5;AGENTE POLITICO RPPS NOVOS;44920.44;2;2;0.04
2025;5;EST MEN FG RPC;32607.31;5;5;0.03
2025;5;PREFEITO                     S;29363.01;1;1;0.03
2025;5;AGENTE POLITICO - EDUCACAO   S;22460.22;1;1;0.02
2025;5;VICE PREFEITO                S;17617.8;1;1;0.02
2025;5;CONS.TUTELAR RPPS;17237.989999999998;2;2;0.02
2025;5;COMISSIONADO SPPREV;15547.37;1;1;0.01
2025;6;ESTATUTARIOS MEN/ LEI 8336/07;21833054.84;3133;2853;19.4
2025;6;PROF/HOR/ESTAT - LEI 8336/2007;21502465.45;1932;1887;19.11
2025;6;ESTATUTARIO                  E;8760677.4;726;667;7.79
2025;6;ESTAT. HORISTAS/NOVOS 8336/07;7842213.88;753;672;6.97
2025;6;EST MENS RPC;6683712.25;1341;1269;5.94
2025;6;ESTATUTARIO/HORISTAS         E;6392808.69;421;377;5.68
2025;6;COMIS.ESTAT/MENSAL NOVOS (INC);5884263.17;465;399;5.23
2025;6;PROF/HORISTAS/ESTATUTARIOS   E;5133190.85;308;303;4.56
2025;6;EST HOR RPC;4501646.52;507;439;4.0
2025;6;PROF/EVENT/SUBST/AUTONOMOS   A;4427959.89;2349;2298;3.94
2025;6;ACUMULO DE GRATIF-ESTAT NOVOS;2943777.24;184;164;2.62
2025;6;MED.PLANT.ESTAT -LEI 8336/2007;2457919.38;111;94;2.18
2025;6;COMISSAO/EXTERNO             S;2185809.32;141;138;1.94
2025;6;EST HOR PEB RPC;1854809.91;255;242;1.65
2025;6;COMIS.ESTAT/HOR(INCORP)NOVOS;1731564.88;84;77;1.54
2025;6;MEDICOS PLANTONISTAS/ESTATUT.;1315510.52;46;39;1.17
2025;6;C.L.T.                     C;984579.78;213;197;0.88
2025;6;ESTAGIARIOS;728632.32;705;690;0.65
2025;6;ACUMULO DE GRATTIFICACAO-ESTAT;700914.36;33;28;0.62
2025;6;COMIS ESTAT/MENSAL(INCORPORAN);667439.34;41;36;0.59
2025;6;APOS/PENS-CLT/COMPL.INSS     P;638726.66;143;143;0.57
2025;6;C.L.T./PROF/TMP/HORISTA;614912.18;95;86;0.55
2025;6;AGENTE POLITICO              S;481272.57;21;21;0.43
2025;6;APOS/INAT-CLT/COMPL.INSS     P;467763.01;71;71;0.42
2025;6;C.L.T. MENSAL/TEMP;306602.67;88;85;0.27
2025;6;COMIS.ESTAT/HOR(INCORPORANDO);259113.96;13;10;0.23
2025;6;AGENTE HONORIFICO;246478.24;33;29;0.22
2025;6;EST MEN COMISS RPC;209436.51;20;19;0.19
2025;6;ACUM FG-ANT.COM.EST.HR.C.ORIG;141834.81;5;5;0.13
2025;6;COMIS ESTAT MENS(CARGO ORIGEM);130465.93;4;4;0.12
2025;6;COMIS. ESTAT. INT. NOVO;104452.53;7;7;0.09
2025;6;EST HOR COMISS/FG RPC;102795.45;4;3;0.09
2025;6;COMISSAO/EXTERNO - EDUCACAO  S;98282.27;7;6;0.09
2025;6;AGENTE POLITICO RPPS NOVOS;44920.44;2;2;0.04
2025;6;EST MEN FG RPC;35604.76;5;5;0.03
2025;6;PREFEITO                     S;25447.94;1;1;0.02
2025;6;AGENTE POLITICO - EDUCACAO   S;22460.22;1;1;0.02
2025;6;VICE PREFEITO                S;17617.8;1;1;0.02
2025;6;CONS.TUTELAR RPPS;17440.71;2;2;0.02
2025;6;COMISSIONADO SPPREV;15661.1;1;1;0.01
2025;7;ESTATUTARIOS MEN/ LEI 8336/07;21335535.92;3272;2848;18.96
2025;7;PROF/HOR/ESTAT - LEI 8336/2007;21327948.41;1941;1885;18.95
2025;7;ESTATUTARIO                  E;8754258.98;772;665;7.78
2025;7;ESTAT. HORISTAS/NOVOS 8336/07;7579218.61;858;671;6.74
2025;7;EST MENS RPC;6938557.34;1428;1310;6.17
2025;7;ESTATUTARIO/HORISTAS         E;6851926.01;482;377;6.09
2025;7;COMIS.ESTAT/MENSAL NOVOS (INC);6094426.3;509;398;5.42
2025;7;PROF/HORISTAS/ESTATUTARIOS   E;5137121.33;310;302;4.57
2025;7;EST HOR RPC;4376165.21;517;438;3.89
2025;7;PROF/EVENT/SUBST/AUTONOMOS   A;4284130.94;2272;2257;3.81
2025;7;ACUMULO DE GRATIF-ESTAT NOVOS;3007996.11;209;164;2.67
2025;7;MED.PLANT.ESTAT -LEI 8336/2007;2493355.36;130;95;2.22
2025;7;COMISSAO/EXTERNO             S;2177797.47;146;140;1.94
2025;7;EST HOR PEB RPC;1860856.09;253;242;1.65
2025;7;COMIS.ESTAT/HOR(INCORP)NOVOS;1832641.16;102;76;1.63
2025;7;MEDICOS PLANTONISTAS/ESTATUT.;1266709.01;48;38;1.13
2025;7;C.L.T.                     C;975943.34;226;197;0.87
2025;7;COMIS ESTAT/MENSAL(INCORPORAN);837581.8200000001;45;36;0.74
2025;7;ESTAGIARIOS;696815.28;737;734;0.62
2025;7;ACUMULO DE GRATTIFICACAO-ESTAT;665020.8099999999;33;28;0.59
2025;7;APOS/PENS-CLT/COMPL.INSS     P;639502.49;143;143;0.57
2025;7;C.L.T./PROF/TMP/HORISTA;592139.25;85;84;0.53
2025;7;AGENTE POLITICO              S;473603.83;21;21;0.42
2025;7;APOS/INAT-CLT/COMPL.INSS     P;469387.21;71;71;0.42
2025;7;C.L.T. MENSAL/TEMP;304953.56;90;85;0.27
2025;7;AGENTE HONORIFICO;263003.39;34;29;0.23
2025;7;EST MEN COMISS RPC;255345.47;28;23;0.23
2025;7;COMIS.ESTAT/HOR(INCORPORANDO);247022.63;13;10;0.22
2025;7;ACUM FG-ANT.COM.EST.HR.C.ORIG;146062.22;6;5;0.13
2025;7;COMIS. ESTAT. INT. NOVO;125064.72;9;8;0.11
2025;7;COMIS ESTAT MENS(CARGO ORIGEM);120543.49;5;4;0.11
2025;7;COMISSAO/EXTERNO - EDUCACAO  S;93631.56;6;6;0.08
2025;7;EST HOR COMISS/FG RPC;85916.11;3;3;0.08
2025;7;AGENTE POLITICO RPPS NOVOS;72211.76;3;2;0.06
2025;7;PREFEITO                     S;29363.01;1;1;0.03
2025;7;EST MEN FG RPC;27148.98;7;4;0.02
2025;7;COMISSIONADO SPPREV;24826.43;2;1;0.02
