ano;mes;secretaria;folha_total;folha_liquida;num_registros;num_matriculas;ticket_medio
2023;6;Secretaria de Relações Institucionais e Metropolitanas;133457.28;98319.53;13;10;13345.73
2023;7;Secretaria da Educação;38770962.59;24844436.59;7801;7612;5093.4
2023;7;Secretaria da Saúde;26597529.42;18090794.93;2911;2370;11222.59
2023;7;Secretaria de Segurança Urbana;4203830.72;2677462.28;419;363;11580.8
2023;7;Secretaria de Assuntos Jurídicos e Patrimônio;1964812.59;1291119.87;142;120;16373.44
2023;7;Secretaria de Administração;1929214.89;1295975.31;326;277;6964.67
2023;7;Secretaria da Cidadania;1898875.94;1271339.91;305;262;7247.62
2023;7;Secretaria da Fazenda;1563671.4;1031615.55;241;200;7818.36
2023;7;Secretaria de Planejamento e Desenvolvimento Urbano;1426745.35;974099.28;219;183;7796.42
2023;7;Secretaria de Governo;1336371.8800000001;929161.62;158;124;10777.19
2023;7;Secretaria de Serviços Públicos e Obras;1169084.64;781409.61;155;141;8291.38
2023;7;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;1093862.6;669679.98;175;163;6710.81
2023;7;Secretaria de Gabinete Central;900773.41;605023.67;103;88;10236.06
2023;7;Secretaria do Meio Ambiente, Parques e Jardins;885431.34;612186.12;123;106;8353.13
2023;7;Secretaria de Recursos Humanos;883751.97;616482.52;151;117;7553.44
2023;7;Secretaria de Esportes e Lazer;699938.4;448751.02999999997;98;83;8432.99
2023;7;Chefia do Poder Executivo;634569.16;361614.18;165;165;3845.87
2023;7;Secretaria de Cultura;417557.69;272047.77;73;67;6232.2
2023;7;Secretaria da Habitação e Regularização Fundiária;343324.32;236224.56;50;40;8583.11
2023;7;Secretaria de Comunicação;252866.06;185225.18;30;26;9725.62
2023;7;Secretaria de Mobilidade;188954.5;115881.29000000001;23;23;8215.41
2023;7;Secretaria de Relações Institucionais e Metropolitanas;131305.22;94687.78;11;10;13130.52
2023;8;Secretaria da Educação;40384506.38;26383219.2;7814;7512;5376.0
2023;8;Secretaria da Saúde;26913233.89;18405823.07;2711;2367;11370.19
2023;8;Secretaria de Segurança Urbana;4356611.79;2761089.92;401;363;12001.69
2023;8;Secretaria da Cidadania;2031782.68;1385222.59;301;265;7667.1
2023;8;Secretaria de Assuntos Jurídicos e Patrimônio;1980377.59;1299414.81;142;120;16503.15
2023;8;Secretaria de Administração;1959614.58;1329725.3;315;277;7074.42
2023;8;Secretaria da Fazenda;1690883.58;1146915.03;241;195;8671.2
2023;8;Secretaria de Planejamento e Desenvolvimento Urbano;1510238.18;1060976.6300000001;215;189;7990.68
2023;8;Secretaria de Governo;1236602.52;855261.04;139;125;9892.82
2023;8;Secretaria de Serviços Públicos e Obras;1175865.18;795758.38;161;139;8459.46
2023;8;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;1125126.12;690402.64;174;166;6777.87
2023;8;Secretaria de Gabinete Central;990966.4;691124.26;99;89;11134.45
2023;8;Secretaria do Meio Ambiente, Parques e Jardins;843802.6;590069.84;119;105;8036.22
2023;8;Secretaria de Recursos Humanos;838615.71;564905.88;128;120;6988.46
2023;8;Secretaria de Esportes e Lazer;689937.54;438889.97000000003;90;86;8022.53
2023;8;Chefia do Poder Executivo;645378.73;370856.38;165;165;3911.39
2023;8;Secretaria de Cultura;432569.85;288006.55;71;67;6456.27
2023;8;Secretaria da Habitação e Regularização Fundiária;312981.45;214797.44;38;37;8458.96
2023;8;Secretaria de Comunicação;286732.91;215567.51;31;26;11028.19
2023;8;Secretaria de Mobilidade;198477.47;124829.45;26;25;7939.1
2023;8;Secretaria de Relações Institucionais e Metropolitanas;123488.7;87987.16;10;10;12348.87
2023;9;Secretaria da Educação;41032324.35;26904085.44;8042;7737;5303.39
2023;9;Secretaria da Saúde;26133579.7;17532065.62;2686;2355;11097.06
2023;9;Secretaria de Segurança Urbana;4115103.61;2543440.04;396;371;11091.92
2023;9;Secretaria de Administração;2041060.26;1402107.66;303;278;7341.94
2023;9;Secretaria da Cidadania;2016482.53;1384218.75;289;266;7580.76
2023;9;Secretaria de Assuntos Jurídicos e Patrimônio;1958615.21;1291967.43;140;122;16054.22
2023;9;Secretaria da Fazenda;1879768.39;1261626.72;202;187;10052.24
2023;9;Secretaria de Planejamento e Desenvolvimento Urbano;1504989.31;1028863.37;213;194;7757.68
2023;9;Secretaria de Governo;1260694.67;861257.88;137;126;10005.51
2023;9;Secretaria de Serviços Públicos e Obras;1186685.68;814976.26;147;136;8725.63
2023;9;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;1106128.83;680292.77;173;164;6744.69
2023;9;Secretaria de Gabinete Central;944123.38;660103.86;97;89;10608.13
2023;9;Secretaria de Recursos Humanos;906059.49;628521.53;130;121;7488.09
2023;9;Secretaria do Meio Ambiente, Parques e Jardins;826423.43;553797.21;115;107;7723.58
2023;9;Secretaria de Esportes e Lazer;742504.1;485595.02;92;87;8534.53
2023;9;Chefia do Poder Executivo;629096.05;359632.12;163;163;3859.48
2023;9;Secretaria de Cultura;399100.16000000003;255911.4;69;67;5956.72
2023;9;Secretaria da Habitação e Regularização Fundiária;339844.6;240803.25;44;37;9184.99
2023;9;Secretaria de Comunicação;244939.43;180970.28;29;26;9420.75
2023;9;Secretaria de Mobilidade;221768.77;154758.36;25;24;9240.37
2023;9;Secretaria de Relações Institucionais e Metropolitanas;132400.64;96474.4;11;10;13240.06
2023;10;Secretaria da Educação;40956928.75;26899065.92;7873;7714;5309.43
2023;10;Secretaria da Saúde;26189295.6;17766395.88;2633;2350;11144.38
2023;10;Secretaria de Segurança Urbana;4302056.78;2723809.69;407;375;11472.15
2023;10;Secretaria de Assuntos Jurídicos e Patrimônio;2131246.44;1492136.46;137;121;17613.61
2023;10;Secretaria da Cidadania;2031244.19;1379823.36;295;268;7579.27
2023;10;Secretaria de Administração;1947924.75;1314005.34;302;276;7057.7
2023;10;Secretaria da Fazenda;1550012.97;1023488.04;203;180;8611.18
2023;10;Secretaria de Governo;1485710.35;1037427.67;142;134;11087.39
2023;10;Secretaria de Planejamento e Desenvolvimento Urbano;1456032.03;991811.21;209;192;7583.5
2023;10;Secretaria de Serviços Públicos e Obras;1088495.45;725616.89;148;135;8062.93
2023;10;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;1070548.13;648956.64;169;162;6608.32
2023;10;Secretaria do Meio Ambiente, Parques e Jardins;845606.53;575077.26;116;108;7829.69
2023;10;Secretaria de Recursos Humanos;840459.59;573078.16;130;119;7062.69
2023;10;Secretaria de Gabinete Central;818847.97;538622.47;87;79;10365.16
2023;10;Secretaria de Esportes e Lazer;748323.55;488120.91;92;85;8803.81
2023;10;Chefia do Poder Executivo;625693.85;357560.06;162;162;3862.31
2023;10;Secretaria de Cultura;416354.25;269000.14;78;68;6122.86
2023;10;Secretaria da Habitação e Regularização Fundiária;392911.18;294912.45;50;39;10074.65
2023;10;Secretaria de Comunicação;255151.0;187220.54;29;28;9112.54
2023;10;Secretaria de Mobilidade;188321.0;121231.4;23;23;8187.87
2023;10;Secretaria de Relações Institucionais e Metropolitanas;144347.38;107637.26;12;11;13122.49
2023;11;Secretaria da Educação;56406974.06;42252143.05;8047;7675;7349.44
2023;11;Secretaria da Saúde;34207050.54;25832524.13;2742;2454;13939.3
2023;11;Secretaria de Segurança Urbana;5366642.52;3802506.35;422;375;14311.05
2023;11;Secretaria da Cidadania;2919005.25;2256941.13;305;270;10811.13
2023;11;Secretaria de Administração;2681742.19;2041113.28;308;281;9543.57
2023;11;Secretaria de Assuntos Jurídicos e Patrimônio;2481994.06;1853906.92;136;121;20512.35
2023;11;Secretaria da Fazenda;2143001.78;1594797.42;198;176;12176.15
2023;11;Secretaria de Planejamento e Desenvolvimento Urbano;1859544.46;1409053.0;207;187;9944.09
2023;11;Secretaria de Governo;1831367.4;1424862.5;143;132;13874.0
2023;11;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;1570607.43;1064976.06;174;164;9576.87
2023;11;Secretaria de Serviços Públicos e Obras;1527648.98;1160851.56;151;135;11315.92
2023;11;Secretaria do Meio Ambiente, Parques e Jardins;1205297.98;917232.87;123;108;11160.17
2023;11;Secretaria de Gabinete Central;1191846.48;900769.22;87;76;15682.19
2023;11;Secretaria de Recursos Humanos;1172554.31;895373.98;132;120;9771.29
2023;11;Secretaria de Esportes e Lazer;963939.27;704756.19;94;84;11475.47
2023;11;Chefia do Poder Executivo;925019.84;553022.66;163;162;5710.0
2023;11;Secretaria de Cultura;547497.02;398651.09;74;66;8295.41
2023;11;Secretaria da Habitação e Regularização Fundiária;419543.17;328180.37;39;37;11339.0
2023;11;Secretaria de Comunicação;369430.08;299142.92;33;28;13193.93
2023;11;Secretaria de Mobilidade;269515.64;201023.12;25;24;11229.82
2023;11;Secretaria de Relações Institucionais e Metropolitanas;179837.37;143916.37;10;10;17983.74
2023;12;Secretaria da Educação;76737468.62;36154399.16;17958;7629;10058.65
2023;12;Secretaria da Saúde;49864749.55;26425835.97;7456;2411;20682.19
2023;12;Secretaria de Segurança Urbana;8354610.3;3919886.15;1112;371;22519.17
2023;12;Secretaria da Cidadania;3967401.31;1900658.16;811;269;14748.7
2023;12;Secretaria de Administração;3804293.94;1889533.4;756;277;13733.91
2023;12;Secretaria de Assuntos Jurídicos e Patrimônio;3667027.84;1619804.27;365;120;30558.57
2023;12;Secretaria da Fazenda;3062574.66;1521665.74;538;173;17702.74
2023;12;Secretaria de Planejamento e Desenvolvimento Urbano;2650282.42;1290317.67;527;189;14022.66
2023;12;Secretaria de Governo;2571536.69;1310181.85;341;128;20090.13
2023;12;Secretaria de Serviços Públicos e Obras;2193641.0;1092644.5;418;135;16249.19
2023;12;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;2160074.56;941647.25;453;167;12934.58
2023;12;Secretaria do Meio Ambiente, Parques e Jardins;1718754.6099999999;891794.27;298;108;15914.39
2023;12;Secretaria de Recursos Humanos;1598380.03;837480.97;338;119;13431.76
2023;12;Secretaria de Gabinete Central;1596159.17;728437.5;233;77;20729.34
2023;12;Secretaria de Esportes e Lazer;1491972.64;726009.62;244;84;17761.58
2023;12;Chefia do Poder Executivo;1319136.54;565828.47;452;165;7994.77
2023;12;Secretaria de Cultura;785151.96;368530.65;168;68;11546.35
2023;12;Secretaria da Habitação e Regularização Fundiária;619422.14;319685.11;106;37;16741.14
2023;12;Secretaria de Comunicação;504653.05;279545.98;76;28;18023.32
2023;12;Secretaria de Mobilidade;442212.04;214154.72;61;26;17008.16
2023;12;Secretaria de Relações Institucionais e Metropolitanas;239401.19;116006.67;31;10;23940.12
2024;1;Secretaria da Educação;47051439.06;31403060.51;11167;6942;6777.79
2024;1;Secretaria da Saúde;26381440.9;17847370.42;2648;2382;11075.33
2024;1;Secretaria de Segurança Urbana;4070722.43;2472717.82;398;368;11061.75
2024;1;Secretaria da Cidadania;2519863.0;1654116.23;331;285;8841.62
2024;1;Secretaria de Assuntos Jurídicos e Patrimônio;2200643.0;1456956.56;141;119;18492.8
2024;1;Secretaria de Administração;2100950.11;1447353.45;295;272;7724.08
2024;1;Secretaria da Fazenda;1514392.34;978662.74;187;173;8753.71
2024;1;Secretaria de Planejamento e Desenvolvimento Urbano;1453191.78;1013439.65;193;186;7812.86
2024;1;Secretaria de Governo;1366429.0;957185.99;141;127;10759.28
2024;1;Inativos e Pensionistas (Encargos);1120139.24;589127.14;245;245;4572.0
2024;1;Secretaria do Meio Ambiente, Parques e Jardins;1118608.7;778161.6;152;140;7990.06
2024;1;Secretaria de Serviços Públicos e Obras;1118446.55;754479.42;145;135;8284.79
2024;1;Secretaria de Gabinete Central;989644.37;705287.86;85;77;12852.52
2024;1;Secretaria de Recursos Humanos;931875.73;646146.8;141;122;7638.33
2024;1;Secretaria de Esportes e Lazer;711165.15;459501.31;92;83;8568.25
2024;1;Secretaria de Cultura;411915.3;263021.89;70;66;6241.14
2024;1;Secretaria da Habitação e Regularização Fundiária;330936.34;227845.33;43;39;8485.55
2024;1;Secretaria de Comunicação;282083.02;210862.69;28;26;10849.35
2024;1;Secretaria de Mobilidade;244806.12;169081.64;32;28;8743.08
2024;1;Secretaria de Relações do Trabalho e Qualificação Profissional;213520.8;138705.12;29;26;8212.34
2024;1;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;161276.76;106526.02;21;21;7679.85
2024;1;Secretaria de Relações Institucionais e Metropolitanas;129400.98;90683.42;13;10;12940.1
2024;1;Chefia do Poder Executivo;13691.17;9314.04;1;1;13691.17
2024;2;Secretaria da Educação;36992553.88;23443261.32;6027;5933;6235.05
2024;2;Secretaria da Saúde;27151992.9;18579099.16;2891;2514;10800.32
